"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.52633,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.44338,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.26415,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.01162,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-05",98.78746,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-06",98.70567,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-07",98.77789,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-08",98.97518,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.23566,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.42658,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.6021,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.87222,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.0877,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.1878,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.3238,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5395,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.6751,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.59,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.5455,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.6321,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9137,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.1616,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.2305,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.3292,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.4332,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.6645,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.8886,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.1611,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.204,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.0907,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.9833,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.8275,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.6594,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.4819,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.2142,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.8487,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3804,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.91272,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.66775,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.3575,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.94717,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.36736,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.86464,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.48506,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.07855,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.57881,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.31019,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.25154,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.46441,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.69311,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.76986,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.9641,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.70639,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.55706,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.37739,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.077,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.5508,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.8966,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.1403,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.269,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.4855,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.9801,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.4348,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.8046,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",103.0224,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",103.2068,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",103.2455,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.2283,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.1894,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",103.0049,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.8704,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.8476,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.8991,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.8113,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.6617,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.5076,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.2966,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.9807,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.2892,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.3233,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.37073,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.77542,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.57426,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.69392,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.97253,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.25937,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.69427,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0621,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1749,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1423,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0988,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.89787,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.49416,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.92508,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.45554,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.32967,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.66238,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.22637,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.79706,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1269,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2515,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.4393,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6877,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.8146,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.8879,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.0383,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.2668,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.4337,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4486,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.3627,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2743,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3548,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.5184,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.6411,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.755,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.7869,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.6234,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.2384,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.9167,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7615,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5779,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3871,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2107,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.0228,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.98634,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0225,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.0272,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.95393,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.7497,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.46799,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.19398,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.26642,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.4753,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.64718,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.75525,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.7674,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.7972,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.8726,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.90602,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0376,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3227,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.5406,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6865,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8537,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9877,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0778,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1628,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1612,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0851,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8623,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.7317,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.7481,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.893,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.0982,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2403,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2346,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.1118,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.9248,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.7912,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.7414,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.6534,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5812,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.5639,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.6981,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.756,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.61,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4133,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0489,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0654,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.1169,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.2604,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.4808,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.7205,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.7107,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.455,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2315,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.146,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.1338,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.407,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.988,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.4645,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.7281,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.606,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2272,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.9363,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.8454,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.8362,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.9104,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.1557,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.4056,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.7175,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.1517,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.4473,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.686,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",102.8878,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",102.844,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",102.7519,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",102.6846,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",102.7617,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.8399,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.7903,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.5954,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.3839,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",102.2574,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.003,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.9076,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.0169,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.1168,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.1545,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.0961,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.0722,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0604,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.819,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.5053,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.4156,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.5763,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.5647,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.3921,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.1191,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5789,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.9502,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.39652,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.03273,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.82597,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.53226,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.13246,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.94488,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.7951,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.55132,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.31107,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.25299,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.31658,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.35658,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.57678,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.77991,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.65779,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.39838,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.09204,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.05577,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.22403,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.40878,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.49562,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.62701,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.83991,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.15258,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.48671,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.7339,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.95229,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.10458,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.08562,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.11199,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.28233,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.42885,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.44641,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.34755,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.2375,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.30954,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.59438,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.80488,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.74108,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.5328,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.31317,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.24757,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.42218,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.7154,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.86182,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0024,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2123,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3163,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.3871,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.4635,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.345,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.1273,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0805,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.2174,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.5053,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.5865,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.3836,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2069,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1141,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.074,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.124,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.3029,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2515,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.90282,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.43755,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.01474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.69344,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.39501,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.40752,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.72243,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.03326,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.21027,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.26163,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.23953,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.23693,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.32645,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.41316,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.53901,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.55934,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.44615,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.39165,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.46278,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.50597,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.59381,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.66001,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.52818,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.3615,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.31937,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.40221,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.52135,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.54194,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.39315,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.13823,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.03817,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.09833,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.26279,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.29693,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.99457,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.60818,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.30968,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.13848,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",97.86548,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",97.31579,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",96.54196,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",96.61405,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",97.20508,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",97.85786,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",98.37057,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.66909,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.84364,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.92052,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.95575,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",98.92854,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",98.84484,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",98.57587,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",98.13786,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",97.82787,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",97.85544,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",98.2402,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",98.88968,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.81927,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.9578,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4953,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5574,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.4626,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2571,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.0158,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.0944,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.1049,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.9981,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.8364,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.7617,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.785,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8152,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9139,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.0647,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.2285,
